137,2,760,498,0.93,1
138,2,750,492,0.95,1
139,2,742,494,0.82,1
140,2,728,488,0.85,1
141,2,722,496,0.96,1
142,2,712,496,0.95,1
143,2,706,493,0.96,1
144,2,700,500,0.97,1
145,2,706,490,0.96,1
146,2,710,488,0.96,1
147,2,710,491,0.98,1
148,2,700,490,0.95,1
149,2,697,490,0.88,2
149,4,366,440,0.34,2
150,2,684,488,0.96,1
151,2,660,484,0.91,1
152,2,647,490,0.95,1
153,2,634,494,0.97,1
154,2,618,496,0.96,1
155,2,600,499,0.69,1
156,2,581,478,0.43,1
159,2,545,484,0.46,1
160,2,566,498,0.45,1
163,2,517,494,0.72,1
164,2,506,488,0.75,1
165,2,503,481,0.79,1
166,2,496,478,0.81,1
167,2,487,458,0.79,1
168,2,470,467,0.87,1
169,2,458,460,0.95,1
170,2,430,462,0.92,1
171,2,420,470,0.94,1
172,2,406,476,0.59,1
173,2,388,474,0.81,1
174,2,374,468,0.71,1
175,2,360,468,0.89,1
176,2,362,472,0.83,2
176,5,791,467,0.81,2
177,2,362,456,0.6,2
177,5,796,456,0.54,2
178,2,354,456,0.84,2
178,5,788,474,0.67,2
179,2,350,456,0.91,2
179,5,786,439,0.44,2
180,2,345,456,0.93,2
180,5,789,466,0.79,2
181,2,348,465,0.85,2
181,5,788,479,0.86,2
182,2,348,468,0.91,2
182,5,787,480,0.85,2
183,2,350,462,0.91,2
183,5,785,482,0.67,2
184,2,360,456,0.84,2
184,5,781,485,0.71,2
185,2,372,450,0.74,2
185,5,769,496,0.56,2
186,2,388,448,0.46,2
186,5,768,494,0.85,2
187,2,402,444,0.52,2
187,5,768,494,0.93,2
188,2,426,430,0.34,2
188,5,764,492,0.82,2
189,2,424,430,0.47,2
189,5,756,492,0.76,2
190,2,434,430,0.4,2
190,5,746,498,0.8,2
191,5,737,504,0.71,1
192,2,454,428,0.54,2
192,5,726,494,0.59,2
193,2,475,408,0.37,2
193,5,725,503,0.75,2
194,2,470,420,0.65,2
194,5,708,486,0.43,2
195,2,476,450,0.76,1
196,2,490,420,0.51,1
197,2,503,418,0.53,1
198,2,507,456,0.69,1
199,2,525,472,0.87,1
200,2,547,472,0.76,1
201,2,561,480,0.76,1
202,2,565,467,0.75,1
203,2,605,486,0.69,1
204,2,618,484,0.84,1
205,2,634,460,0.97,1
206,2,649,454,0.97,1
207,2,662,459,0.98,1
208,2,670,446,0.97,1
209,2,686,454,0.96,1
210,2,698,450,0.95,1
211,2,724,454,0.98,1
212,2,736,448,0.98,2
212,6,464,448,0.63,2
213,2,756,446,0.95,2
213,6,450,451,0.65,2
214,2,764,464,0.88,2
214,6,444,446,0.68,2
215,2,768,471,0.94,2
215,6,438,443,0.49,2
216,2,767,479,0.86,1
217,2,768,464,0.86,1
218,2,772,456,0.87,2
218,6,403,433,0.68,2
219,2,768,465,0.92,2
219,6,382,440,0.56,2
220,2,762,480,0.95,1
221,2,760,464,0.91,2
221,6,370,425,0.59,2
